## Tue Dec 10 21:51:34 2024
## emapper-2.1.12
## /data/shared/home/emapper/miniconda3/envs/eggnog-mapper-2.1/bin/emapper.py --cpu 20 --mp_start_method forkserver --data_dir /dev/shm/ -o out --output_dir /emapper_web_jobs/emapper_jobs/user_data/MM_mg7s3_zk --temp_dir /emapper_web_jobs/emapper_jobs/user_data/MM_mg7s3_zk --override -m diamond --dmnd_ignore_warnings --dmnd_algo ctg -i /emapper_web_jobs/emapper_jobs/user_data/MM_mg7s3_zk/queries.fasta --evalue 0.001 --score 60 --pident 40 --query_cover 20 --subject_cover 20 --itype proteins --tax_scope auto --target_orthologs all --go_evidence non-electronic --pfam_realign none --report_orthologs --decorate_gff yes --excel
##
#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
BDA39400.1	1527444.ucyna2_00434	0.0	1183.0	COG0442@1|root,COG0442@2|Bacteria,1G238@1117|Cyanobacteria	1117|Cyanobacteria	J	Catalyzes the attachment of proline to tRNA(Pro) in a two-step reaction proline is first activated by ATP to form Pro- AMP and then transferred to the acceptor end of tRNA(Pro). As ProRS can inadvertently accommodate and process non-cognate amino acids such as alanine and cysteine, to avoid such errors it has two additional distinct editing activities against alanine. One activity is designated as 'pretransfer' editing and involves the tRNA(Pro)-independent hydrolysis of activated Ala-AMP. The other activity is designated 'posttransfer' editing and involves deacylation of mischarged Ala-tRNA(Pro). The misacylated Cys- tRNA(Pro) is not edited by ProRS	proS	-	6.1.1.15	ko:K01881	ko00970,map00970	M00359,M00360	R03661	RC00055,RC00523	ko00000,ko00001,ko00002,ko01000,ko01007,ko03016	-	-	iJN678.proS	HGTP_anticodon,tRNA-synt_2b,tRNA_edit
BDA39401.1	1527444.ucyna2_00433	2.44e-209	578.0	COG0169@1|root,COG0169@2|Bacteria,1G0CS@1117|Cyanobacteria	1117|Cyanobacteria	E	Involved in the biosynthesis of the chorismate, which leads to the biosynthesis of aromatic amino acids. Catalyzes the reversible NADPH linked reduction of 3-dehydroshikimate (DHSA) to yield shikimate (SA)	aroE	GO:0000166,GO:0003674,GO:0003824,GO:0004764,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006082,GO:0008150,GO:0008152,GO:0009058,GO:0009423,GO:0009987,GO:0016053,GO:0016491,GO:0016614,GO:0016616,GO:0019632,GO:0019752,GO:0032787,GO:0036094,GO:0043436,GO:0043648,GO:0043650,GO:0044237,GO:0044249,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046394,GO:0046417,GO:0048037,GO:0050661,GO:0050662,GO:0055114,GO:0071704,GO:0097159,GO:1901265,GO:1901363,GO:1901576,GO:1901615	1.1.1.25	ko:K00014	ko00400,ko01100,ko01110,ko01130,ko01230,map00400,map01100,map01110,map01130,map01230	M00022	R02413	RC00206	ko00000,ko00001,ko00002,ko01000	-	-	-	Shikimate_DH,Shikimate_dh_N
BDA39402.1	1527444.ucyna2_00432	3.76e-288	786.0	COG0003@1|root,COG0003@2|Bacteria,1G1UB@1117|Cyanobacteria	1117|Cyanobacteria	P	TIGRFAM arsenite-activated ATPase ArsA	-	-	3.6.3.16	ko:K01551	-	-	-	-	ko00000,ko01000,ko02000	3.A.19.1,3.A.21.1,3.A.4.1	-	-	ArsA_ATPase
BDA39403.1	1527444.ucyna2_00431	1.49e-180	503.0	COG2875@1|root,COG2875@2|Bacteria,1G2C7@1117|Cyanobacteria	1117|Cyanobacteria	H	Belongs to the precorrin methyltransferase family	cobM	-	2.1.1.133,2.1.1.271	ko:K05936	ko00860,ko01100,map00860,map01100	-	R05181,R05810	RC00003,RC01294,RC02049	ko00000,ko00001,ko01000	-	-	-	TP_methylase
BDA39404.1	1527444.ucyna2_00430	3.67e-120	343.0	COG1555@1|root,COG1555@2|Bacteria,1G6R5@1117|Cyanobacteria	1117|Cyanobacteria	L	COG1555 DNA uptake protein and related DNA-binding	-	-	-	-	-	-	-	-	-	-	-	-	HHH_3
BDA39405.1	1527444.ucyna2_00429	3.9e-105	303.0	COG2314@1|root,COG2314@2|Bacteria,1G7UX@1117|Cyanobacteria	1117|Cyanobacteria	S	PFAM TM2 domain	-	-	-	-	-	-	-	-	-	-	-	-	SHOCT,TM2
BDA39406.1	1527444.ucyna2_00428	5.77e-68	206.0	2C20Q@1|root,31CJR@2|Bacteria,1G709@1117|Cyanobacteria	1117|Cyanobacteria	S	InterPro IPR014954	-	-	-	-	-	-	-	-	-	-	-	-	DUF1825
BDA39407.1	1527444.ucyna2_00427	8.54e-289	788.0	COG0579@1|root,COG0579@2|Bacteria,1G0XV@1117|Cyanobacteria	1117|Cyanobacteria	C	PFAM FAD dependent oxidoreductase	-	-	-	ko:K15736	-	-	-	-	ko00000,ko01000	-	-	-	DAO
BDA39408.1	1527444.ucyna2_00426	2.05e-140	397.0	COG0163@1|root,COG0163@2|Bacteria,1G1FS@1117|Cyanobacteria	1117|Cyanobacteria	H	Flavin prenyltransferase that catalyzes the synthesis of the prenylated FMN cofactor (prenyl-FMN) for 4-hydroxy-3- polyprenylbenzoic acid decarboxylase UbiD. The prenyltransferase is metal-independent and links a dimethylallyl moiety from dimethylallyl monophosphate (DMAP) to the flavin N5 and C6 atoms of FMN	ubiX	GO:0003674,GO:0003824,GO:0006732,GO:0008150,GO:0008152,GO:0009058,GO:0009108,GO:0009987,GO:0016829,GO:0016830,GO:0016831,GO:0044237,GO:0044249,GO:0051186,GO:0051188	2.5.1.129	ko:K03186	ko00130,ko00627,ko00940,ko01100,ko01110,ko01120,ko01220,map00130,map00627,map00940,map01100,map01110,map01120,map01220	M00117	R01238,R02952,R03367,R04985,R04986,R11225	RC00391,RC00814,RC03392	ko00000,ko00001,ko00002,ko01000	-	-	-	Flavoprotein
BDA39409.1	1527444.ucyna2_00425	1.41e-283	775.0	COG0463@1|root,COG2246@1|root,COG0463@2|Bacteria,COG2246@2|Bacteria,1G17W@1117|Cyanobacteria	1117|Cyanobacteria	M	Glycosyl transferase, family 2	-	-	2.4.1.83	ko:K00721	ko00510,ko01100,map00510,map01100	-	R01009	RC00005	ko00000,ko00001,ko01000,ko01003	-	GT2	-	Glycos_transf_2,GtrA
BDA39410.1	1527444.ucyna2_00424	0.0	1289.0	COG0358@1|root,COG0358@2|Bacteria,1G0TV@1117|Cyanobacteria	1117|Cyanobacteria	L	RNA polymerase that catalyzes the synthesis of short RNA molecules used as primers for DNA polymerase during DNA replication	dnaG	-	-	ko:K02316	ko03030,map03030	-	-	-	ko00000,ko00001,ko01000,ko03032	-	-	-	DnaB_bind,Toprim_2,Toprim_N,zf-CHC2
BDA39411.1	1527444.ucyna2_00423	1.17e-188	525.0	COG0619@1|root,COG0619@2|Bacteria,1G376@1117|Cyanobacteria	1117|Cyanobacteria	P	PFAM Cobalt transport protein	-	-	-	ko:K16785	ko02010,map02010	M00582	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.25,3.A.1.28,3.A.1.29,3.A.1.30,3.A.1.31,3.A.1.32,3.A.1.33,3.A.1.35	-	-	CbiQ
BDA39412.1	1527444.ucyna2_00422	0.0	1118.0	COG1122@1|root,COG1122@2|Bacteria,1G2DM@1117|Cyanobacteria	1117|Cyanobacteria	P	ABC transporter	-	-	-	ko:K16786,ko:K16787	ko02010,map02010	M00582	-	-	ko00000,ko00001,ko00002,ko01000,ko02000	3.A.1.25,3.A.1.28,3.A.1.29,3.A.1.30,3.A.1.31,3.A.1.32,3.A.1.33,3.A.1.35	-	-	ABC_tran
BDA39413.1	1527444.ucyna2_00421	6.08e-179	499.0	28N23@1|root,2ZB80@2|Bacteria,1G4H2@1117|Cyanobacteria	1117|Cyanobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
BDA39414.1	1527444.ucyna2_00420	5.18e-146	411.0	2B79R@1|root,320CM@2|Bacteria,1G6NW@1117|Cyanobacteria	1117|Cyanobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
BDA39415.1	1527444.ucyna2_00419	1.44e-159	447.0	COG0284@1|root,COG0284@2|Bacteria,1G2ED@1117|Cyanobacteria	1117|Cyanobacteria	F	Catalyzes the decarboxylation of orotidine 5'- monophosphate (OMP) to uridine 5'-monophosphate (UMP)	pyrF	GO:0003674,GO:0003824,GO:0004590,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006139,GO:0006206,GO:0006207,GO:0006725,GO:0006807,GO:0008150,GO:0008152,GO:0009058,GO:0009112,GO:0009987,GO:0016829,GO:0016830,GO:0016831,GO:0018130,GO:0019856,GO:0034641,GO:0044237,GO:0044238,GO:0044249,GO:0044271,GO:0044281,GO:0044424,GO:0044444,GO:0044464,GO:0046112,GO:0046483,GO:0055086,GO:0071704,GO:0072527,GO:0072528,GO:1901360,GO:1901362,GO:1901564,GO:1901566,GO:1901576	4.1.1.23	ko:K01591	ko00240,ko01100,map00240,map01100	M00051	R00965	RC00409	ko00000,ko00001,ko00002,ko01000	-	-	-	OMPdecase
BDA39416.1	1527444.ucyna2_00418	7.82e-111	318.0	COG0346@1|root,COG0346@2|Bacteria,1G4Z4@1117|Cyanobacteria	1117|Cyanobacteria	E	glyoxalase bleomycin resistance protein dioxygenase	-	-	-	-	-	-	-	-	-	-	-	-	Glyoxalase,Glyoxalase_4
BDA39417.1	1527444.ucyna2_00417	6e-136	385.0	COG1845@1|root,COG1845@2|Bacteria,1G02A@1117|Cyanobacteria	1117|Cyanobacteria	C	Heme copper-type cytochrome quinol oxidase subunit 3	ctaE	GO:0005575,GO:0005623,GO:0005886,GO:0016020,GO:0044464,GO:0071944	1.9.3.1	ko:K02276	ko00190,ko01100,map00190,map01100	M00155	R00081	RC00016	ko00000,ko00001,ko00002,ko01000	3.D.4.4,3.D.4.6	-	-	COX3
BDA39418.1	1527444.ucyna2_00416	0.0	1118.0	COG0843@1|root,COG0843@2|Bacteria,1G1ME@1117|Cyanobacteria	1117|Cyanobacteria	C	Cytochrome c oxidase is the component of the respiratory chain that catalyzes the reduction of oxygen to water. Subunits 1- 3 form the functional core of the enzyme complex. CO I is the catalytic subunit of the enzyme. Electrons originating in cytochrome c are transferred via the copper A center of subunit 2 and heme A of subunit 1 to the bimetallic center formed by heme A3 and copper B	ctaDI	GO:0005575,GO:0005623,GO:0005886,GO:0006091,GO:0006810,GO:0006811,GO:0006812,GO:0008150,GO:0008152,GO:0009060,GO:0009987,GO:0015672,GO:0015980,GO:0015988,GO:0015990,GO:0016020,GO:0022900,GO:0022904,GO:0034220,GO:0044237,GO:0044464,GO:0045333,GO:0051179,GO:0051234,GO:0055085,GO:0055114,GO:0071944,GO:0098655,GO:0098660,GO:0098662,GO:1902600	1.9.3.1	ko:K02274	ko00190,ko01100,map00190,map01100	M00155	R00081	RC00016	ko00000,ko00001,ko00002,ko01000	3.D.4.2,3.D.4.3,3.D.4.4,3.D.4.6	-	-	COX1
BDA39419.1	1527444.ucyna2_00415	4.66e-230	632.0	COG1622@1|root,COG1622@2|Bacteria,1G0EQ@1117|Cyanobacteria	1117|Cyanobacteria	C	Subunits I and II form the functional core of the enzyme complex. Electrons originating in cytochrome c are transferred via heme a and Cu(A) to the binuclear center formed by heme a3 and Cu(B)	coxB	GO:0005575,GO:0005623,GO:0005886,GO:0005887,GO:0006091,GO:0006119,GO:0006139,GO:0006163,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009117,GO:0009123,GO:0009126,GO:0009141,GO:0009144,GO:0009150,GO:0009161,GO:0009167,GO:0009199,GO:0009205,GO:0009259,GO:0009319,GO:0009987,GO:0015980,GO:0016020,GO:0016021,GO:0016310,GO:0017144,GO:0019637,GO:0019693,GO:0022900,GO:0022904,GO:0031224,GO:0031226,GO:0032991,GO:0034641,GO:0042773,GO:0044237,GO:0044238,GO:0044281,GO:0044425,GO:0044459,GO:0044464,GO:0045333,GO:0046034,GO:0046483,GO:0055086,GO:0055114,GO:0070069,GO:0071704,GO:0071944,GO:0072521,GO:0098796,GO:1901135,GO:1901360,GO:1901564,GO:1902494	1.9.3.1	ko:K02275	ko00190,ko01100,map00190,map01100	M00155	R00081	RC00016	ko00000,ko00001,ko00002,ko01000	3.D.4.2,3.D.4.4,3.D.4.6	-	-	COX2,COX2_TM
BDA39421.1	1527444.ucyna2_00413	4.49e-183	509.0	2BA5J@1|root,323JH@2|Bacteria,1G70F@1117|Cyanobacteria	1117|Cyanobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
BDA39422.1	1527444.ucyna2_00412	0.0	901.0	COG2265@1|root,COG2265@2|Bacteria,1G0MN@1117|Cyanobacteria	1117|Cyanobacteria	J	Belongs to the class I-like SAM-binding methyltransferase superfamily. RNA M5U methyltransferase family	rumA	-	2.1.1.190	ko:K03215	-	-	-	-	ko00000,ko01000,ko03009	-	-	-	TRAM,tRNA_U5-meth_tr
BDA39423.1	1527444.ucyna2_00411	2.37e-115	330.0	COG2172@1|root,COG2172@2|Bacteria,1G5XX@1117|Cyanobacteria	1117|Cyanobacteria	T	Anti-Sigma regulatory factor (Ser Thr protein kinase)	pmgA	-	2.7.11.1	ko:K04757,ko:K08282	-	-	-	-	ko00000,ko01000,ko01001,ko03021	-	-	-	HATPase_c_2
BDA39424.1	1527444.ucyna2_00410	7.28e-243	666.0	COG0451@1|root,COG0451@2|Bacteria,1G0GJ@1117|Cyanobacteria	1117|Cyanobacteria	M	PFAM NAD dependent epimerase dehydratase family	-	-	5.1.3.6	ko:K08679	ko00520,ko01100,map00520,map01100	-	R01385	RC00289	ko00000,ko00001,ko01000	-	-	-	Epimerase,GDP_Man_Dehyd
BDA39425.1	1527444.ucyna2_00409	1.52e-240	662.0	COG2367@1|root,COG2367@2|Bacteria,1G06I@1117|Cyanobacteria	1117|Cyanobacteria	V	Beta-lactamase class A	ampC	-	3.5.2.6	ko:K17836	ko00311,ko01130,ko01501,map00311,map01130,map01501	M00627,M00628	R06363	RC01499	ko00000,ko00001,ko00002,ko01000,ko01504	-	-	-	Beta-lactamase2
BDA39426.1	1527444.ucyna2_00408	1.86e-103	299.0	COG0105@1|root,COG0105@2|Bacteria,1G4ZN@1117|Cyanobacteria	1117|Cyanobacteria	F	Major role in the synthesis of nucleoside triphosphates other than ATP. The ATP gamma phosphate is transferred to the NDP beta phosphate via a ping-pong mechanism, using a phosphorylated active-site intermediate	ndk	GO:0003674,GO:0003824,GO:0004550,GO:0005575,GO:0005622,GO:0005623,GO:0006139,GO:0006165,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0008150,GO:0008152,GO:0009117,GO:0009132,GO:0009987,GO:0016301,GO:0016310,GO:0016740,GO:0016772,GO:0016776,GO:0019205,GO:0019637,GO:0034641,GO:0044237,GO:0044238,GO:0044281,GO:0044464,GO:0046483,GO:0046939,GO:0055086,GO:0071704,GO:1901360	2.7.4.6	ko:K00940	ko00230,ko00240,ko00983,ko01100,ko01110,ko01130,ko04016,map00230,map00240,map00983,map01100,map01110,map01130,map04016	M00049,M00050,M00052,M00053	R00124,R00139,R00156,R00330,R00570,R00722,R01137,R01857,R02093,R02326,R02331,R03530,R11894,R11895	RC00002	ko00000,ko00001,ko00002,ko01000,ko04131	-	-	-	NDK
BDA39427.1	1527444.ucyna2_00407	9.35e-312	849.0	COG1653@1|root,COG1653@2|Bacteria,1G2MI@1117|Cyanobacteria	1117|Cyanobacteria	G	ABC-type sugar transport system periplasmic component	srrA	-	-	ko:K17244	ko02010,map02010	M00601	-	-	ko00000,ko00001,ko00002,ko02000	3.A.1.1.40	-	-	SBP_bac_1,SBP_bac_8
BDA39428.1	1527444.ucyna2_00406	6.22e-107	308.0	COG0265@1|root,COG0265@2|Bacteria,1G74P@1117|Cyanobacteria	1117|Cyanobacteria	O	PFAM Bacterial pre-peptidase C-terminal domain	-	-	-	-	-	-	-	-	-	-	-	-	PPC
BDA39429.1	1527444.ucyna2_00405	9.68e-172	480.0	COG0368@1|root,COG0368@2|Bacteria,1G0DC@1117|Cyanobacteria	1117|Cyanobacteria	H	Joins adenosylcobinamide-GDP and alpha-ribazole to generate adenosylcobalamin (Ado-cobalamin). Also synthesizes adenosylcobalamin 5'-phosphate from adenosylcobinamide-GDP and alpha-ribazole 5'-phosphate	cobS	-	2.7.8.26	ko:K02233	ko00860,ko01100,map00860,map01100	M00122	R05223,R11174	RC00002,RC00078	ko00000,ko00001,ko00002,ko01000	-	-	-	CobS
BDA39430.1	1527444.ucyna2_00404	5.96e-188	525.0	COG0679@1|root,COG0679@2|Bacteria,1G30E@1117|Cyanobacteria	1117|Cyanobacteria	S	PFAM Membrane transport protein	-	-	-	ko:K07088	-	-	-	-	ko00000	-	-	-	Mem_trans
BDA39431.1	1527444.ucyna2_00403	2.24e-264	723.0	COG0208@1|root,COG0208@2|Bacteria,1G0Z3@1117|Cyanobacteria	1117|Cyanobacteria	F	Provides the precursors necessary for DNA synthesis. Catalyzes the biosynthesis of deoxyribonucleotides from the corresponding ribonucleotides	-	-	1.17.4.1	ko:K00526	ko00230,ko00240,ko01100,map00230,map00240,map01100	M00053	R02017,R02018,R02019,R02024	RC00613	ko00000,ko00001,ko00002,ko01000,ko03400	-	-	-	Ribonuc_red_sm
BDA39432.1	1527444.ucyna2_00402	0.0	939.0	COG1994@1|root,COG1994@2|Bacteria,1G03A@1117|Cyanobacteria	1117|Cyanobacteria	S	PFAM Peptidase family M50	-	-	-	-	-	-	-	-	-	-	-	-	Peptidase_M50
BDA39433.1	1527444.ucyna2_00401	0.0	1590.0	COG0542@1|root,COG0542@2|Bacteria,1G04Z@1117|Cyanobacteria	1117|Cyanobacteria	O	Part of a stress-induced multi-chaperone system, it is involved in the recovery of the cell from heat-induced damage, in cooperation with DnaK, DnaJ and GrpE	clpB	-	-	ko:K03695	ko04213,map04213	-	-	-	ko00000,ko00001,ko03110	-	-	-	AAA,AAA_2,ClpB_D2-small,Clp_N
BDA39435.1	1527444.ucyna2_00399	5.77e-218	602.0	COG0568@1|root,COG0568@2|Bacteria,1G1HF@1117|Cyanobacteria	1117|Cyanobacteria	K	Sigma factors are initiation factors that promote the attachment of RNA polymerase to specific initiation sites and are then released	sigD	-	-	ko:K03087	ko02026,ko05111,map02026,map05111	-	-	-	ko00000,ko00001,ko03021	-	-	-	Sigma70_r1_2,Sigma70_r2,Sigma70_r3,Sigma70_r4
BDA39436.1	1527444.ucyna2_00398	2.17e-74	223.0	2CURR@1|root,32RN6@2|Bacteria,1G7QC@1117|Cyanobacteria	1117|Cyanobacteria	S	Protein of unknown function (DUF760)	-	-	-	-	-	-	-	-	-	-	-	-	DUF760
BDA39437.1	1527444.ucyna2_00397	1.05e-164	461.0	COG4241@1|root,COG4241@2|Bacteria,1G0HE@1117|Cyanobacteria	1117|Cyanobacteria	S	membrane protein (DUF2232)	-	-	-	-	-	-	-	-	-	-	-	-	DUF2232
BDA39438.1	1527444.ucyna2_00396	2.39e-294	804.0	COG5360@1|root,COG5360@2|Bacteria,1G0BX@1117|Cyanobacteria	1117|Cyanobacteria	S	Heparinase II/III-like protein	-	-	-	-	-	-	-	-	-	-	-	-	-
BDA39439.1	1527444.ucyna2_00395	0.0	975.0	COG1199@1|root,COG1199@2|Bacteria,1G1FT@1117|Cyanobacteria	1117|Cyanobacteria	KL	COG1199 Rad3-related DNA	dinG	-	3.6.4.12	ko:K03722	-	-	-	-	ko00000,ko01000,ko03400	-	-	-	Helicase_C_2
BDA39440.1	1527444.ucyna2_00394	0.0	935.0	COG0318@1|root,COG0318@2|Bacteria,1G2RA@1117|Cyanobacteria	1117|Cyanobacteria	IQ	Acyl-CoA synthetase (AMP-forming) AMP-acid ligase II	menE	-	6.2.1.26	ko:K01911	ko00130,ko01100,ko01110,map00130,map01100,map01110	M00116	R04030	RC00004,RC00014	ko00000,ko00001,ko00002,ko01000	-	-	iJN678.menE	AMP-binding,AMP-binding_C
BDA39441.1	1527444.ucyna2_00393	3.06e-67	203.0	COG0633@1|root,COG0633@2|Bacteria,1G6TC@1117|Cyanobacteria	1117|Cyanobacteria	C	Ferredoxin	petF1	-	-	ko:K02639	ko00195,map00195	-	-	-	ko00000,ko00001,ko00194	-	-	-	Fer2
BDA39442.1	1527444.ucyna2_00392	0.0	1700.0	COG4354@1|root,COG4354@2|Bacteria,1G17U@1117|Cyanobacteria	1117|Cyanobacteria	G	Bile acid beta-glucosidase	-	-	3.2.1.45	ko:K17108	ko00511,ko00600,ko01100,map00511,map00600,map01100	-	R01498	RC00059,RC00451	ko00000,ko00001,ko01000	-	GH116	-	DUF608,Glyco_hydr_116N
BDA39443.1	1527444.ucyna2_00391	1.96e-252	694.0	COG1253@1|root,COG1253@2|Bacteria,1G2HK@1117|Cyanobacteria	1117|Cyanobacteria	S	COG1253 Hemolysins and related proteins containing CBS domains	-	-	-	-	-	-	-	-	-	-	-	-	CBS,DUF21
BDA39444.1	1527444.ucyna2_00390	1.96e-24	91.7	2EHIF@1|root,33BAD@2|Bacteria,1GAGK@1117|Cyanobacteria	1117|Cyanobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
BDA39445.1	1527444.ucyna2_00389	1.23e-32	113.0	COG0333@1|root,COG0333@2|Bacteria,1G8ZP@1117|Cyanobacteria	1117|Cyanobacteria	J	Belongs to the bacterial ribosomal protein bL32 family	rpmF	-	-	ko:K02911	ko03010,map03010	M00178	-	-	br01610,ko00000,ko00001,ko00002,ko03011,ko03029	-	-	-	Ribosomal_L32p
BDA39446.1	1527444.ucyna2_00388	0.0	1099.0	COG1807@1|root,COG1807@2|Bacteria,1G2XG@1117|Cyanobacteria	1117|Cyanobacteria	M	PMT family glycosyltransferase, 4-amino-4-deoxy-L-arabinose transferase	-	-	-	-	-	-	-	-	-	-	-	-	PMT_2
BDA39447.1	1527444.ucyna2_00387	1.25e-17	73.9	2EHNG@1|root,33BE9@2|Bacteria,1GAFH@1117|Cyanobacteria	1117|Cyanobacteria	U	Component of the cytochrome b6-f complex, which mediates electron transfer between photosystem II (PSII) and photosystem I (PSI), cyclic electron flow around PSI, and state transitions. PetG is required for either the stability or assembly of the cytochrome b6-f complex	petG	-	-	ko:K02640	ko00195,ko01100,map00195,map01100	M00162	-	-	ko00000,ko00001,ko00002,ko00194	-	-	-	PetG
BDA39448.1	1527444.ucyna2_00386	0.0	921.0	COG2211@1|root,COG2211@2|Bacteria,1G0JI@1117|Cyanobacteria	1117|Cyanobacteria	G	PFAM PUCC protein	pucC	-	-	ko:K08226	-	-	-	-	ko00000,ko02000	2.A.1.41	-	-	PUCC
BDA39449.1	1527444.ucyna2_00385	0.0	888.0	COG1994@1|root,COG1994@2|Bacteria,1G247@1117|Cyanobacteria	1117|Cyanobacteria	S	PFAM Peptidase family M50	-	-	-	-	-	-	-	-	-	-	-	-	Peptidase_M50
BDA39450.1	1527444.ucyna2_00384	3.44e-210	582.0	COG2103@1|root,COG2103@2|Bacteria,1G1DR@1117|Cyanobacteria	1117|Cyanobacteria	S	Specifically catalyzes the cleavage of the D-lactyl ether substituent of MurNAc 6-phosphate, producing GlcNAc 6- phosphate and D-lactate	murQ	-	4.2.1.126	ko:K07106	ko00520,ko01100,map00520,map01100	-	R08555	RC00397,RC00746	ko00000,ko00001,ko01000	-	-	-	SIS,SIS_2
BDA39451.1	1527444.ucyna2_00383	3.13e-86	254.0	COG0457@1|root,COG0457@2|Bacteria,1G70P@1117|Cyanobacteria	1117|Cyanobacteria	S	Alternative locus ID	-	-	-	-	-	-	-	-	-	-	-	-	DUF3110
BDA39452.1	1527444.ucyna2_00382	4.48e-170	474.0	2E8EN@1|root,332T1@2|Bacteria	2|Bacteria	S	Circadian oscillating protein COP23	-	-	-	-	-	-	-	-	-	-	-	-	COP23
BDA39453.1	1527444.ucyna2_00381	1.32e-286	790.0	COG0845@1|root,COG0845@2|Bacteria,1G01U@1117|Cyanobacteria	1117|Cyanobacteria	M	Belongs to the membrane fusion protein (MFP) (TC 8.A.1) family	-	-	-	ko:K02005	-	-	-	-	ko00000	-	-	-	Biotin_lipoyl_2,HlyD_D23,OEP
BDA39454.1	1527444.ucyna2_00380	0.0	1173.0	COG0443@1|root,COG0443@2|Bacteria,1G1BJ@1117|Cyanobacteria	1117|Cyanobacteria	O	Heat shock 70 kDa protein	dnaK2	-	-	ko:K04043	ko03018,ko04212,ko05152,map03018,map04212,map05152	-	-	-	ko00000,ko00001,ko03019,ko03029,ko03110,ko04147	1.A.33.1	-	-	HSP70
BDA39455.1	1527444.ucyna2_00379	4.49e-194	538.0	COG0289@1|root,COG0289@2|Bacteria,1G0YC@1117|Cyanobacteria	1117|Cyanobacteria	E	Catalyzes the conversion of 4-hydroxy- tetrahydrodipicolinate (HTPA) to tetrahydrodipicolinate	dapB	GO:0003674,GO:0003824,GO:0005575,GO:0005622,GO:0005623,GO:0005737,GO:0005829,GO:0006082,GO:0006520,GO:0006807,GO:0008150,GO:0008152,GO:0008652,GO:0008839,GO:0009058,GO:0009987,GO:0016053,GO:0016491,GO:0016627,GO:0016628,GO:0019752,GO:0019877,GO:0043436,GO:0043648,GO:0043650,GO:0044237,GO:0044238,GO:0044249,GO:0044281,GO:0044283,GO:0044424,GO:0044444,GO:0044464,GO:0046394,GO:0046451,GO:0055114,GO:0071704,GO:1901564,GO:1901566,GO:1901576	1.17.1.8	ko:K00215	ko00261,ko00300,ko01100,ko01110,ko01120,ko01130,ko01230,map00261,map00300,map01100,map01110,map01120,map01130,map01230	M00016,M00525,M00526,M00527	R04198,R04199	RC00478	ko00000,ko00001,ko00002,ko01000	-	-	iJN678.dapB	DapB_C,DapB_N
BDA39456.1	1527444.ucyna2_00378	8.36e-278	759.0	COG1565@1|root,COG1565@2|Bacteria,1G16Z@1117|Cyanobacteria	1117|Cyanobacteria	S	acr, cog1565	-	-	-	-	-	-	-	-	-	-	-	-	Methyltransf_28
BDA39457.1	1527444.ucyna2_00377	3.24e-44	143.0	2E503@1|root,32ZTM@2|Bacteria,1G91T@1117|Cyanobacteria	1117|Cyanobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
BDA39458.1	1527444.ucyna2_00376	0.0	953.0	COG1797@1|root,COG1797@2|Bacteria,1G1SF@1117|Cyanobacteria	1117|Cyanobacteria	H	Catalyzes the ATP-dependent amidation of the two carboxylate groups at positions a and c of cobyrinate, using either L-glutamine or ammonia as the nitrogen source	cbiA	-	6.3.5.11,6.3.5.9	ko:K02224	ko00860,ko01100,ko01120,map00860,map01100,map01120	-	R05224,R05815	RC00010,RC01301	ko00000,ko00001,ko01000	-	-	-	AAA_26,CbiA,GATase_3
BDA39459.1	1527444.ucyna2_00375	1.14e-182	508.0	COG2099@1|root,COG2099@2|Bacteria,1G165@1117|Cyanobacteria	1117|Cyanobacteria	H	PFAM Precorrin-6x reductase CbiJ CobK	cobK	-	1.3.1.106,1.3.1.54	ko:K05895	ko00860,ko01100,map00860,map01100	-	R05150,R05812	RC01280	ko00000,ko00001,ko01000	-	-	-	CbiJ
BDA39460.1	1527444.ucyna2_00374	1.08e-92	270.0	2C62W@1|root,33Y3D@2|Bacteria,1GE4R@1117|Cyanobacteria	1117|Cyanobacteria	-	-	-	-	-	-	-	-	-	-	-	-	-	-	-
BDA39461.1	1527444.ucyna2_00373	3.14e-226	622.0	COG2264@1|root,COG2264@2|Bacteria,1G0G1@1117|Cyanobacteria	1117|Cyanobacteria	J	Ribosomal protein L11 methyltransferase	prmA	-	-	ko:K02687	-	-	-	-	ko00000,ko01000,ko03009	-	-	-	PrmA
